,Id,Model,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar,After_2002,vvt,Premium_option,Predicted
396,1372,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA AUT3 4/5-Doors,75,6,1998,58341,Petrol,86,1,Blue,1,1300,4,4,5,69,1030,1,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2.0,7895.86709587
397,1378,TOYOTA Corolla 1.3 16V WAGON LINEA TERRA Stationwagen,75,6,1998,57537,Petrol,86,1,Grey,0,1300,5,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,7840.82666735
398,1381,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,69,12,1998,57096,Petrol,86,1,Blue,0,1300,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,3.0,8557.93934615
399,1387,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,79,2,1998,55425,Petrol,110,0,Red,0,1600,5,4,5,85,1075,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,3.2,8723.953441
400,1394,TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,78,3,1998,52287,Petrol,110,0,Grey,0,1600,5,4,5,19,1114,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,3.0,9290.85068507
401,1396,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,69,12,1998,52000,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.0,8925.02609722
402,1398,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,70,11,1998,51874,Petrol,86,0,Blue,0,1300,4,4,5,69,1000,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1.0,7963.65401412
403,1399,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,79,2,1998,49827,Petrol,86,1,Green,0,1300,5,4,5,69,1035,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2.0,7731.55479505
404,1406,TOYOTA Corolla LIFTBACK 1.3i Linea Terra Liftback 4/5-Doors,74,7,1998,48242,Petrol,86,1,Blue,0,1300,5,4,5,69,1035,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0,7914.87084448
405,1407,TOYOTA Corolla LIFTBACK 1.6 Linea terra 4/5-Doors,70,11,1998,47955,Petrol,110,1,Silver,0,1600,5,4,5,85,1070,0,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.0,9133.85434945
406,1411,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,77,4,1998,45507,Petrol,110,1,Green,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,4.2,8934.25484558
407,1412,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,76,5,1998,45410,Petrol,86,1,Blue,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0,7930.03386093
408,1414,TOYOTA Corolla 1.6 GL LB 4/5-Doors,69,12,1998,44826,Petrol,110,0,Red,0,1600,5,4,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,3.2,9817.20594266
409,1417,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,78,3,1998,43622,Petrol,86,1,Grey,0,1300,4,4,5,69,1000,0,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1.0,7371.05517684
410,1419,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,69,12,1998,42800,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0,9230.44271728
411,1423,TOYOTA Corolla 1.6 LB 4/5-Doors,79,2,1998,40093,Petrol,110,0,Red,0,1600,5,4,5,19,1114,0,1,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1.0,9104.21638636
412,1433,TOYOTA Corolla 1.6 Lin.Terra Aut. 2/3-Doors,78,3,1998,30964,Petrol,110,0,Silver,1,1600,3,4,4,85,1080,1,1,12,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.2,8985.02765926
413,1435,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,72,9,1998,26000,Petrol,86,0,White,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0,8390.92007201
414,1436,TOYOTA Corolla 1.3 Linea Terra 4/5-Doors,78,3,1998,24000,Petrol,86,1,Green,1,1300,5,4,5,85,1065,1,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0,8305.79132271
415,1437,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,80,1,1998,23000,Petrol,86,0,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1.0,7709.79915517
416,1439,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,72,9,1998,19000,Petrol,86,0,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0,8508.90456495
